Date,EU27
1985-05-18,1649.3309970815883
1985-05-19,1785.0846023341903
1985-05-20,1627.930100822039
1985-05-21,1515.6905660978798
1985-05-22,1581.0854932404916
1985-05-23,1773.7430018261416
1985-05-24,1700.2784795758976
1985-05-25,1832.210238454949
1985-05-26,2090.7100854807404
1985-05-27,2019.5990788789168
1985-05-28,1652.7011334416652
1985-05-29,1997.559747585453
1985-05-30,1998.6753185674852
1985-05-31,1899.6586344766947
1985-06-01,2025.022958088362
1985-06-02,1928.9331005917395
1985-06-03,1776.6006434487867
1985-06-04,1650.3004843825097
1985-06-05,1887.8679974777428
1985-06-06,1698.861077031955
1985-06-07,1876.086189187483
1985-06-08,2142.381963281397
1985-06-09,2609.6792837519506
1985-06-10,2434.5247740158625
1985-06-11,2257.0212479885704
1985-06-12,2571.8119672034177
1985-06-13,2480.6011213418337
1985-06-14,1822.550042445917
1985-06-15,2297.143314594745
1985-06-16,1847.244933566768
1985-06-17,1664.123446246765
1985-06-18,1679.2581787789625
1985-06-19,1741.5786601864736
1985-06-20,1871.3687004137123
1985-06-21,1711.239341409034
1985-06-22,1614.2488180675211
1985-06-23,1587.948127930057
1985-06-24,1705.366781604338
1985-06-25,1879.4186598185463
1985-06-26,1795.263361405032
1985-06-27,1976.2163410265573
1985-06-28,1926.696759340825
1985-06-29,1755.31511821105
1985-06-30,1606.9132986365576
1985-07-01,1619.4713453377456
1985-07-02,1730.2122706523126
1985-07-03,1735.655611105117
1985-07-04,1915.406932368175
1985-07-05,1864.3447358825524
1985-07-06,1883.347156919308
1985-07-07,1931.538833632992
1985-07-08,1709.8440676435782
1985-07-09,1612.3683424744456
1985-07-10,1520.9190682438166
1985-07-11,1400.486467475558
1985-07-12,1432.510317710879
1985-07-13,1491.8755676586177
1985-07-14,1897.2993770497767
1985-07-15,1954.3679244678751
1985-07-16,1528.945627190103
1985-07-17,1604.0522669833083
1985-07-18,1669.7902037773565
1985-07-19,1983.9064451105007
1985-07-20,1870.3061746857936
1985-07-21,2192.9785677517607
1985-07-22,2241.681260819522
1985-07-23,2255.8767230330527
1985-07-24,1500.4011386498082
1985-07-25,1478.8451073835129
1985-07-26,1646.6481640670736
1985-07-27,1826.3367601934829
1985-07-28,1672.477629419604
1985-07-29,2039.40265332312
1985-07-30,2299.300259937122
1985-07-31,2013.6795375339289
1985-08-01,1704.1920423703507
1985-08-02,1842.28646071312
1985-08-03,2221.482361953807
1985-08-04,2026.9220774904727
1985-08-05,3049.0527203599327
1985-08-06,2209.3778842726883
1985-08-07,2087.7088179733905
1985-08-08,2024.1515273449693
1985-08-09,1701.27847472892
1985-08-10,2072.8688237764827
1985-08-11,2008.881196275948
1985-08-12,1825.2606576271207
1985-08-13,1464.0626099050817
1985-08-14,1757.3409542192069
1985-08-15,1467.0013504356457
1985-08-16,1287.6351052131952
1985-08-17,1369.252238715665
1985-08-18,1298.9069282321414
1985-08-19,1561.7504862460169
1985-08-20,2096.084254445869
1985-08-21,1999.906774030237
1985-08-22,1654.5404975055362
1985-08-23,1584.0021520800228
1985-08-24,2236.133432607156
1985-08-25,2053.376475770192
1985-08-26,1812.6531491461028
1985-08-27,1868.9606741774787
1985-08-28,1853.236737310956
1985-08-29,1573.6575370876276
1985-08-30,1581.5533946506885
1985-08-31,1612.3154514136268
1985-09-01,1918.7606194921304
1985-09-02,1796.5070023955916
1985-09-03,2479.9290609751883
1985-09-04,2383.550928693711
1985-09-05,2296.0629270739564
1985-09-06,2762.4441145823744
1985-09-07,2591.8211247361496
1985-09-08,1902.2015826739523
1985-09-09,1890.866957345796
1985-09-10,1669.9591836689
1985-09-11,1646.422664381612
1985-09-12,1369.652250780034
1985-09-13,1665.2052636257192
1985-09-14,1461.908698713396
1985-09-15,2001.7719880381649
1985-09-16,2087.216945439128
1985-09-17,2427.6932570106765
1985-09-18,1435.800873638327
1985-09-19,1972.8471488239388
1985-09-20,1365.5823977985317
1985-09-21,1739.9332964406035
1985-09-22,1922.4565381367352
1985-09-23,1182.1085496708033
1985-09-24,1099.2231561130743
1985-09-25,1167.9886483764517
1985-09-26,1093.3297212016478
1985-09-27,1316.445334759358
1985-09-28,1379.8239584167743
1985-09-29,1259.47553395
1985-09-30,1293.6970960385495
1985-10-01,1680.6434619612828
1985-10-02,1726.2550186657566
1985-10-03,1986.70486603324
1985-10-04,1681.5307983563152
1985-10-05,1201.030057230366
1985-10-06,1118.2858438425646
1985-10-07,1519.3545302550588
1985-10-08,1877.9720874430575
1985-10-09,1851.3446664199407
1985-10-10,1972.405920384291
1985-10-11,1901.565004676696
1985-10-12,1745.6540453822786
1985-10-13,1472.7463471917545
1985-10-14,1620.6106663277255
1985-10-15,1435.6717284504016
1985-10-16,1392.9707433271303
1985-10-17,1056.5268148370608
1985-10-18,1051.5653092489708
1985-10-19,1053.4748410179936
1985-10-20,1224.306274140603
1985-10-21,1145.3750168360928
1985-10-22,1174.0040331504229
1985-10-23,1896.356638179524
1985-10-24,1641.2921923705069
1985-10-25,1393.856914462193
1985-10-26,1021.5562642607372
1985-10-27,973.345166887154
1985-10-28,1141.5775227456736
1985-10-29,907.1864755910572
1985-10-30,989.1099217989804
1985-10-31,876.5435124566912
1985-11-01,1128.571009662204
1985-11-02,2371.097558537344
1985-11-03,1810.872861410291
1985-11-04,1901.9818325953595
1985-11-05,3166.816927162954
1985-11-06,3203.29137601734
1985-11-07,2766.817549272981
1985-11-08,1981.8577926346625
1985-11-09,2874.840513042679
1985-11-10,2822.84489940128
1985-11-11,2570.284780180664
1985-11-12,1531.0288377451038
1985-11-13,997.9665061029036
1985-11-14,1083.5431720059908
1985-11-15,1249.328258037744
1985-11-16,1027.6494133571791
1985-11-17,1297.861208015677
1985-11-18,2590.2438432838658
1985-11-19,2540.571027676715
1985-11-20,1902.628268141509
1985-11-21,1499.1902659486998
1985-11-22,1118.405011535023
1985-11-23,951.948715425244
1985-11-24,929.2702707412476
1985-11-25,1007.4013583436092
1985-11-26,1204.4796227142642
1985-11-27,1639.45381541474
1985-11-28,1958.105302197492
1985-11-29,1714.407365109056
1985-11-30,1311.579479003393
1985-12-01,1822.121545982584
1985-12-02,2335.1505408632943
1985-12-03,2566.908227428402
1985-12-04,2351.518027311869
1985-12-05,2478.3353038418545
1985-12-06,2641.9945384962266
1985-12-07,2130.201772460603
1985-12-08,921.487894480754
1985-12-09,1212.4512016566373
1985-12-10,1347.6583931786256
1985-12-11,962.808869082727
1985-12-12,1251.5990405180612
1985-12-13,1869.594024811788
1985-12-14,1643.7748230039078
1985-12-15,2177.8679531681846
1985-12-16,2342.361208077148
1985-12-17,2157.4475221303715
1985-12-18,1779.2118252937105
1985-12-19,2505.176169080894
1985-12-20,2380.193802180279
1985-12-21,2327.5907096455107
1985-12-22,2510.17001780086
1985-12-23,1889.741372234492
1985-12-24,2111.585655804339
1985-12-25,2383.7395641144053
1985-12-26,2384.5272614897485
1985-12-27,1719.992471102908
1985-12-28,1315.554225610489
1985-12-29,1572.7881334562526
1985-12-30,1459.1807881844113
1985-12-31,1647.409813155239
1986-01-01,1725.9710933945555
1986-01-02,2311.1735475927208
1986-01-03,2009.301547123793
1986-01-04,1916.1131145752795
1986-01-05,2231.255319412708
1986-01-06,1988.029772140426
1986-01-07,1547.1094711519306
1986-01-08,1454.885010337685
1986-01-09,1210.5062496006017
1986-01-10,2008.816492516453
1986-01-11,2538.35692365917
1986-01-12,2799.581458830545
1986-01-13,2879.367796149477
1986-01-14,3242.049079846825
1986-01-15,2873.634534757697
1986-01-16,2110.0372971757165
1986-01-17,1914.3561258910768
1986-01-18,2685.1867589804274
1986-01-19,3026.669406856214
1986-01-20,3097.7300943681744
1986-01-21,2749.445110481059
1986-01-22,2848.0018992641258
1986-01-23,3345.073255210678
1986-01-24,3285.586026355122
1986-01-25,2770.09899451695
1986-01-26,1662.119716710751
1986-01-27,1616.9078724029005
1986-01-28,2212.4876482582326
1986-01-29,2600.966693932445
1986-01-30,2948.3720902059986
1986-01-31,3253.182708623442
1986-02-01,2975.5110438844645
1986-02-02,2436.5020110135047
1986-02-03,2454.015983091121
1986-02-04,1866.0397253025149
1986-02-05,1675.2455398443808
1986-02-06,1512.6989553888775
1986-02-07,1596.6228637632546
1986-02-08,1790.378138744074
1986-02-09,1771.554124517648
1986-02-10,1934.868745328117
1986-02-11,1624.2547315854863
1986-02-12,1851.3210655487524
1986-02-13,1951.5600847203305
1986-02-14,2476.6614873994045
1986-02-15,2487.117611737392
1986-02-16,2348.5409248217497
1986-02-17,2478.2840235095296
1986-02-18,1952.4169278378656
1986-02-19,2035.630253022714
1986-02-20,1711.33142223718
1986-02-21,1668.6152000664958
1986-02-22,1358.306609364299
1986-02-23,1824.0257802159804
1986-02-24,1886.6468242371243
1986-02-25,1906.784971257048
1986-02-26,2216.765878172738
1986-02-27,2344.828855139907
1986-02-28,2446.988057688928
1986-03-01,2467.9559200139106
1986-03-02,1831.3645937813603
1986-03-03,1457.4145169784963
1986-03-04,2160.497959783066
1986-03-05,2644.4030854018647
1986-03-06,1885.0909607047624
1986-03-07,1488.6602019792772
1986-03-08,1477.3935381812655
1986-03-09,1312.2620235355057
1986-03-10,1254.965847456536
1986-03-11,1218.5748077335356
1986-03-12,1340.8248422066526
1986-03-13,1618.302867635471
1986-03-14,1253.8268953767551
1986-03-15,1427.7322693268834
1986-03-16,1880.142252815956
1986-03-17,1836.351738177436
1986-03-18,1793.2842832884896
1986-03-19,1762.843059175165
1986-03-20,2026.4437520193496
1986-03-21,1920.4796346120893
1986-03-22,2119.949829445813
1986-03-23,3110.533252606475
1986-03-24,3306.5505267329027
1986-03-25,3364.26276379562
1986-03-26,2567.0602590806047
1986-03-27,2895.767386003695
1986-03-28,2947.812983299202
1986-03-29,2764.1530168812938
1986-03-30,2637.2710893075723
1986-03-31,2698.5015261245785
1986-04-01,2578.6160569257017
1986-04-02,1751.3364386549915
1986-04-03,1578.7070446114908
1986-04-04,1439.6817326226126
1986-04-05,1427.588428054847
1986-04-06,1878.4517821176576
1986-04-07,2463.980932143933
1986-04-08,2208.525089469861
1986-04-09,2515.4012442740195
1986-04-10,2909.521627166904
1986-04-11,2291.140593942309
1986-04-12,1685.0332877594274
1986-04-13,1777.446419127608
1986-04-14,1929.936866285176
1986-04-15,2480.0898773194617
1986-04-16,2319.050492777643
1986-04-17,1823.9288211190465
1986-04-18,1685.358233891188
1986-04-19,2056.157425968756
1986-04-20,2562.349999351876
1986-04-21,2758.2739969963104
1986-04-22,2656.142147240656
1986-04-23,2039.2242556004016
1986-04-24,1767.00983922667
1986-04-25,1572.7728110969877
1986-04-26,1892.333482683509
1986-04-27,1736.959964174863
1986-04-28,1841.6091127176871
1986-04-29,1894.060157028745
1986-04-30,2096.3646247487745
1986-05-01,2086.2197141528823
1986-05-02,2240.6867633319225
1986-05-03,2113.389123901868
1986-05-04,2093.499269417632
1986-05-05,2193.7542847611385
1986-05-06,2118.278890445034
1986-05-07,2038.3453665451536
1986-05-08,1916.1812175806624
1986-05-09,1816.4328488852188
1986-05-10,2090.2018492893767
1986-05-11,2284.067459164894
1986-05-12,1912.505309387398
1986-05-13,1861.3643693930487
1986-05-14,1652.226276333808
1986-05-15,2205.5340907832
1986-05-16,1904.9311098749772
1986-05-17,1738.170364170099
1986-05-18,1792.027680339098
1986-05-19,1536.38813543589
1986-05-20,1894.600070117935
1986-05-21,2152.791637582579
1986-05-22,2054.3218755066523
1986-05-23,1633.6910648830335
1986-05-24,1901.3099377467
1986-05-25,2256.5225508130434
1986-05-26,1960.241984494552
1986-05-27,1928.4470905068029
1986-05-28,1739.765393930866
1986-05-29,1775.638273995207
1986-05-30,1881.9801470394807
1986-05-31,1460.039075041977
1986-06-01,1455.0996748050652
1986-06-02,1409.881679919993
1986-06-03,1761.428095169521
1986-06-04,2360.3436738716755
1986-06-05,2093.674907798916
1986-06-06,2664.635219167334
1986-06-07,2507.6385097429284
1986-06-08,1973.9574938089863
1986-06-09,1819.9565816607767
1986-06-10,2237.399803221096
1986-06-11,1618.553961490146
1986-06-12,2029.30346361836
1986-06-13,2008.6160918302085
1986-06-14,2127.2321489060905
1986-06-15,2162.6863424582507
1986-06-16,1966.76859074638
1986-06-17,1759.9289386912942
1986-06-18,1589.5678282453307
1986-06-19,1661.8218549723324
1986-06-20,1837.434878795928
1986-06-21,1715.527931108483
1986-06-22,1710.2407073991994
1986-06-23,2082.8252451576227
1986-06-24,1687.4060838163248
1986-06-25,1583.6333733837157
1986-06-26,2001.7765942124613
1986-06-27,1902.1996372127164
1986-06-28,1770.817898747435
1986-06-29,1922.594332187176
1986-06-30,1736.9322365287644
1986-07-01,1525.0718604769716
1986-07-02,1487.908168072422
1986-07-03,1456.1413539907726
1986-07-04,1596.1815900736476
1986-07-05,1587.5900520978648
1986-07-06,1968.851524081363
1986-07-07,1804.2650771337344
1986-07-08,1881.4130987767617
1986-07-09,1904.6329880598164
1986-07-10,1828.9533463963403
1986-07-11,1959.958500476337
1986-07-12,1868.700329910644
1986-07-13,1886.1742216264693
1986-07-14,1563.0063817324246
1986-07-15,1374.8541370933528
1986-07-16,1384.0794729315862
1986-07-17,1591.31346281403
1986-07-18,1897.6220878695256
1986-07-19,1667.771214804102
1986-07-20,1399.6746871722876
1986-07-21,1249.9582970333065
1986-07-22,1379.137353182808
1986-07-23,1609.3047331963362
1986-07-24,2525.738564953368
1986-07-25,2367.23128001968
1986-07-26,1622.0111420440687
1986-07-27,1342.2263289934456
1986-07-28,1308.0983955195393
1986-07-29,1945.1549980146829
1986-07-30,1520.5412616827923
1986-07-31,1826.6974924053327
1986-08-01,1478.7360658724742
1986-08-02,1665.3881505133772
1986-08-03,1841.6059631893315
1986-08-04,1750.096774344637
1986-08-05,1635.953376351818
1986-08-06,1658.424900608726
1986-08-07,1755.2326100299824
1986-08-08,1435.719775497843
1986-08-09,1325.1622145078634
1986-08-10,1333.3648250897784
1986-08-11,1216.059088116869
1986-08-12,1272.751346524479
1986-08-13,1174.2907016642216
1986-08-14,1272.14786803781
1986-08-15,1453.456185206336
1986-08-16,1648.9181146502538
1986-08-17,1658.7620034371762
1986-08-18,1397.7890701719434
1986-08-19,1346.3535498921435
1986-08-20,1833.134250672076
1986-08-21,1647.272744454763
1986-08-22,1430.2246376010644
1986-08-23,1709.4653908627188
1986-08-24,1451.5001150153648
1986-08-25,1500.970431853104
1986-08-26,2444.6372931358906
1986-08-27,2530.7107711399817
1986-08-28,1721.6289822506997
1986-08-29,1765.988961280294
1986-08-30,2083.501327128385
1986-08-31,1715.3636924830123
1986-09-01,1869.3035441565564
1986-09-02,2313.658970292605
1986-09-03,2245.0092623209266
1986-09-04,2145.257590538496
1986-09-05,1617.4215489657167
1986-09-06,1592.4632318021413
1986-09-07,1720.9344706479155
1986-09-08,1476.3202075546462
1986-09-09,1207.4172794883234
1986-09-10,1220.268837887592
1986-09-11,1212.876808509829
1986-09-12,1248.9133489437177
1986-09-13,1267.4644594321562
1986-09-14,1971.5509933351464
1986-09-15,1781.2422728665974
1986-09-16,1605.3549679659516
1986-09-17,1327.3587080110358
1986-09-18,1483.2259381172726
1986-09-19,1783.369343509097
1986-09-20,1701.1228385897907
1986-09-21,1947.5927193443365
1986-09-22,1832.00080168724
1986-09-23,1309.7698130182196
1986-09-24,1418.0880982412334
1986-09-25,1612.892469159809
1986-09-26,1289.87522139919
1986-09-27,1080.9063814039066
1986-09-28,1430.3392066573751
1986-09-29,1772.405090144875
1986-09-30,1564.3381999835465
1986-10-01,1498.9805105616051
1986-10-02,1584.318859575444
1986-10-03,1465.91891333961
1986-10-04,1409.6288311878577
1986-10-05,1315.7018564083694
1986-10-06,1436.031004518041
1986-10-07,1473.7433656855928
1986-10-08,1247.892881592065
1986-10-09,1032.4704698089472
1986-10-10,1247.5091758199528
1986-10-11,1099.887508605196
1986-10-12,1346.9570599819758
1986-10-13,1537.1012689942263
1986-10-14,1338.47585342005
1986-10-15,1090.4567405950502
1986-10-16,1113.5395661883622
1986-10-17,1055.1068947479894
1986-10-18,1435.9807766655467
1986-10-19,2407.651683305227
1986-10-20,2640.166926159703
1986-10-21,2973.230358272336
1986-10-22,2636.52146867416
1986-10-23,2998.88173390201
1986-10-24,2250.3661656585
1986-10-25,2592.75055397832
1986-10-26,2166.388550514356
1986-10-27,1741.986681509507
1986-10-28,1998.336599927654
1986-10-29,1911.4761302167124
1986-10-30,1696.0197206561356
1986-10-31,1891.2518832569451
1986-11-01,1946.029457522904
1986-11-02,2043.710850832216
1986-11-03,1580.381518655201
1986-11-04,1644.834628506632
1986-11-05,1975.6800561754992
1986-11-06,2338.8767446714705
1986-11-07,1943.4297264532483
1986-11-08,2091.667640883234
1986-11-09,1963.294061727089
1986-11-10,2426.261995244813
1986-11-11,2324.0393731087147
1986-11-12,1663.789001041088
1986-11-13,2092.9197421054428
1986-11-14,2116.988165625164
1986-11-15,1796.074287942147
1986-11-16,1359.8468625136702
1986-11-17,1398.6647437541
1986-11-18,2156.561201662905
1986-11-19,2256.5816140071174
1986-11-20,1778.476651818727
1986-11-21,1700.5710637486168
1986-11-22,2301.926808754291
1986-11-23,2389.5810966894023
1986-11-24,2476.3220543902444
1986-11-25,2181.494053287868
1986-11-26,2146.529300274311
1986-11-27,1818.904317811295
1986-11-28,1597.9288151072587
1986-11-29,1288.7008155120946
1986-11-30,1383.9250092835612
1986-12-01,1901.9368714420168
1986-12-02,1891.245824724528
1986-12-03,2324.304783072696
1986-12-04,2583.602674513119
1986-12-05,2474.440581789124
1986-12-06,1845.3687754918367
1986-12-07,1421.4307494924349
1986-12-08,2268.983251989036
1986-12-09,2032.0637919293472
1986-12-10,1258.6935067405257
1986-12-11,1034.957184756386
1986-12-12,974.0173560066733
1986-12-13,1643.392698222099
1986-12-14,1371.8317927089984
1986-12-15,1629.1116508211835
1986-12-16,2792.4785514498426
1986-12-17,2386.1338626644456
1986-12-18,2737.924620742387
1986-12-19,3324.861003750308
1986-12-20,2718.938196513652
1986-12-21,2132.736319547533
1986-12-22,2116.2182621481743
1986-12-23,2122.4155446115965
1986-12-24,1502.547491683537
1986-12-25,2174.40529413532
1986-12-26,1932.200674886908
1986-12-27,2422.5144041778744
1986-12-28,2734.4685313007403
1986-12-29,3050.1192937384444
1986-12-30,2588.4201383340087
1986-12-31,2722.5140554928803
1987-01-01,2212.513592523814
1987-01-02,2454.4855733344184
1987-01-03,2005.425921234515
1987-01-04,1909.002610609227
1987-01-05,2898.2694705220774
1987-01-06,2406.8461851753377
1987-01-07,1606.5245547738573
1987-01-08,1981.0592648406537
1987-01-09,1944.2363951365437
1987-01-10,2042.626593943703
1987-01-11,2608.4732388177003
1987-01-12,2300.1531418860045
1987-01-13,1982.4268390171287
1987-01-14,2813.5321888182543
1987-01-15,2866.6476751426826
1987-01-16,1788.7857502702964
1987-01-17,1361.0576893230584
1987-01-18,1540.879001465144
1987-01-19,1319.907535078735
1987-01-20,1148.9062162992384
1987-01-21,1093.7168326232504
1987-01-22,1163.784755705169
1987-01-23,1529.4618688762714
1987-01-24,1449.494025645793
1987-01-25,2295.2506716423204
1987-01-26,2606.412092901405
1987-01-27,1855.3925741472065
1987-01-28,1934.141720188303
1987-01-29,1962.863718686664
1987-01-30,2090.248551337432
1987-01-31,1689.1255578678515
1987-02-01,1559.8223705175158
1987-02-02,1685.0373699147724
1987-02-03,1358.7810407088598
1987-02-04,1188.759488707669
1987-02-05,1690.230407361997
1987-02-06,2541.317045263082
1987-02-07,2510.089912268231
1987-02-08,2272.6166511435986
1987-02-09,1737.476276679463
1987-02-10,2136.212563379032
1987-02-11,1828.8248250980607
1987-02-12,1689.566988006539
1987-02-13,1676.8102631791864
1987-02-14,1542.26571205978
1987-02-15,1672.4108427339474
1987-02-16,1515.604285936893
1987-02-17,1286.898443518295
1987-02-18,1360.1680490873796
1987-02-19,1777.421907351442
1987-02-20,2467.659749997584
1987-02-21,1709.0225292548264
1987-02-22,1785.538930954655
1987-02-23,1837.193456782573
1987-02-24,1818.457042085832
1987-02-25,1764.0780567991462
1987-02-26,1720.062350136942
1987-02-27,2181.750113502147
1987-02-28,1827.5022124804896
1987-03-01,1634.2719853253718
1987-03-02,2634.037742906765
1987-03-03,2458.7949220398887
1987-03-04,1474.3656326412092
1987-03-05,1349.3768454895048
1987-03-06,1625.724346473593
1987-03-07,1822.1323203948848
1987-03-08,1761.3675154723942
1987-03-09,2228.348979958718
1987-03-10,1909.404349643379
1987-03-11,1770.6168113052947
1987-03-12,1639.2617759808209
1987-03-13,1587.9380278404533
1987-03-14,1578.9477663538323
1987-03-15,1973.245554325004
1987-03-16,2128.643794307589
1987-03-17,2051.855741324251
1987-03-18,2820.753330750773
1987-03-19,2285.9546636539767
1987-03-20,1850.0008981301623
1987-03-21,2025.0805884376737
1987-03-22,1867.372082433019
1987-03-23,2102.8238728452043
1987-03-24,1787.9796507206468
1987-03-25,1733.884062805899
1987-03-26,1920.411622834064
1987-03-27,2827.24134399246
1987-03-28,3455.0189559822006
1987-03-29,2896.7924310143626
1987-03-30,2419.0072674190124
1987-03-31,1618.9162457573825
1987-04-01,1505.9291280766402
1987-04-02,1923.2153066245703
1987-04-03,2849.362223471933
1987-04-04,3135.4425921761112
1987-04-05,2368.350694960782
1987-04-06,1992.752646115216
1987-04-07,1893.50058003476
1987-04-08,1800.8028930241517
1987-04-09,1660.0289305385843
1987-04-10,1930.506978538624
1987-04-11,2361.9796885791447
1987-04-12,2119.220837773912
1987-04-13,1665.1215558808465
1987-04-14,1658.0205266133803
1987-04-15,1712.699047426348
1987-04-16,1733.5604303458936
1987-04-17,1897.5725177285249
1987-04-18,1937.2589481754444
1987-04-19,1727.7113428503112
1987-04-20,2284.117679964672
1987-04-21,1891.9981919959544
1987-04-22,1624.9984174240044
1987-04-23,1636.226467387535
1987-04-24,1732.7702888652695
1987-04-25,1642.701238774905
1987-04-26,1836.728043536149
1987-04-27,1949.352337934669
1987-04-28,2185.766468875865
1987-04-29,2050.4419655469915
1987-04-30,1682.204529469
1987-05-01,1647.6578277124036
1987-05-02,1612.7119677116173
1987-05-03,1969.1387171939944
1987-05-04,2556.2432864195102
1987-05-05,2400.763754819141
1987-05-06,2375.7586890548087
1987-05-07,2350.1872109087885
1987-05-08,2031.617974118604
1987-05-09,1911.8880726459456
1987-05-10,2443.0697122068523
1987-05-11,2198.7741155106164
1987-05-12,2671.9772642396656
1987-05-13,2194.576021205321
1987-05-14,2019.6368230274768
1987-05-15,2020.150158253231
1987-05-16,1693.5055128110407
1987-05-17,1693.8869182751994
1987-05-18,1533.0975374292134
1987-05-19,1670.1796352545805
1987-05-20,2218.849826977772
1987-05-21,2359.995652565937
1987-05-22,1941.3075749049783
1987-05-23,1797.7512527226206
1987-05-24,1687.822167692948
1987-05-25,1557.04743669943
1987-05-26,1477.0807818103535
1987-05-27,1601.6282517935622
1987-05-28,1660.5543465728883
1987-05-29,1528.256790413424
1987-05-30,1482.8015388028257
1987-05-31,1432.7426556461817
1987-06-01,1485.635808724552
1987-06-02,1520.2830998809384
1987-06-03,1465.0105983805167
1987-06-04,1556.06160318
1987-06-05,1682.0372335128384
1987-06-06,2301.01699424764
1987-06-07,2417.881965717601
1987-06-08,2683.959758829618
1987-06-09,1869.22744191202
1987-06-10,1641.0585883776098
1987-06-11,1790.5531367234478
1987-06-12,1470.3774794617889
1987-06-13,1497.0434253519302
1987-06-14,1777.0035524668206
1987-06-15,2111.336522899167
1987-06-16,2580.318593793339
1987-06-17,2402.970107573769
1987-06-18,2249.926087193878
1987-06-19,1790.9402115807347
1987-06-20,1590.8287273017395
1987-06-21,1439.7933376168753
1987-06-22,1507.8876249700802
1987-06-23,1679.818739173004
1987-06-24,1658.3179756859854
1987-06-25,1661.0046403830586
1987-06-26,1690.6555018669492
1987-06-27,1606.642155431062
1987-06-28,1457.690994452039
1987-06-29,1519.2632481516682
1987-06-30,1521.460299788347
1987-07-01,1580.8373476571185
1987-07-02,1592.874174873354
1987-07-03,1641.2020275410634
1987-07-04,1736.3341326102604
1987-07-05,1783.3580368383675
1987-07-06,1689.5746346130131
1987-07-07,1487.74880574568
1987-07-08,1589.6565879738807
1987-07-09,1853.793119668048
1987-07-10,1939.2730473691545
1987-07-11,1717.652034915027
1987-07-12,1929.974188982832
1987-07-13,1649.488781623078
1987-07-14,1618.8709087884856
1987-07-15,1821.0057444668687
1987-07-16,1798.7355757941905
1987-07-17,2411.413224793344
1987-07-18,1853.976152144564
1987-07-19,1732.6032608507935
1987-07-20,1657.122854108794
1987-07-21,1410.5698731834025
1987-07-22,1264.4981478890709
1987-07-23,1244.174302948608
1987-07-24,1625.048010124577
1987-07-25,1992.933562614069
1987-07-26,2389.3129911193428
1987-07-27,2736.3784100801563
1987-07-28,2176.3332033102915
1987-07-29,1489.213128122344
1987-07-30,1634.876408679355
1987-07-31,1972.976609413655
1987-08-01,2658.5933705377824
1987-08-02,2286.432769493279
1987-08-03,1775.7959945417042
1987-08-04,1888.1773248628765
1987-08-05,2129.243816458356
1987-08-06,1926.693548986477
1987-08-07,1781.2101482128166
1987-08-08,1748.392698098831
1987-08-09,1337.415548265325
1987-08-10,1534.9172082511284
1987-08-11,1364.527262705615
1987-08-12,1182.5778016956756
1987-08-13,1310.3007626414196
1987-08-14,1627.731662126164
1987-08-15,2066.726613176648
1987-08-16,1614.464123852836
1987-08-17,1401.3181670256909
1987-08-18,1224.733252018331
1987-08-19,1433.3183359442803
1987-08-20,1343.4104697658845
1987-08-21,1546.1430039419336
1987-08-22,1557.6545837710169
1987-08-23,1414.900728227846
1987-08-24,1682.711036070989
1987-08-25,2135.345326547862
1987-08-26,2317.520385018457
1987-08-27,1759.3495881131437
1987-08-28,2171.279463736877
1987-08-29,1717.409945092258
1987-08-30,1532.1222536753016
1987-08-31,1481.4326020364406
1987-09-01,1453.9143852074478
1987-09-02,1156.8180583128703
1987-09-03,1100.9985463078965
1987-09-04,1133.1423943203654
1987-09-05,1290.3151903336263
1987-09-06,1761.603413080794
1987-09-07,2120.1500164997906
1987-09-08,1552.153436231723
1987-09-09,1354.646136598745
1987-09-10,1957.8803321617197
1987-09-11,2035.9830513424392
1987-09-12,2620.9840351064
1987-09-13,2107.9197964600885
1987-09-14,2095.923846511396
1987-09-15,1910.0960434237809
1987-09-16,1206.4106153677144
1987-09-17,1473.9122386459635
1987-09-18,1511.437055264928
1987-09-19,1344.0080771814382
1987-09-20,1576.393610516929
1987-09-21,1512.5908446640406
1987-09-22,1647.658520841812
1987-09-23,1359.6380752950704
1987-09-24,1807.012873817889
1987-09-25,1778.056364187393
1987-09-26,1594.3822813324546
1987-09-27,2006.0150313887807
1987-09-28,1510.8757079549805
1987-09-29,1213.2249140197146
1987-09-30,1559.422067124085
1987-10-01,1753.8168459166511
1987-10-02,2055.0198463879474
1987-10-03,2143.835832147332
1987-10-04,1916.8673906730544
1987-10-05,1973.913309717093
1987-10-06,2656.313656578101
1987-10-07,2610.9228305176257
1987-10-08,3097.771839414116
1987-10-09,2629.77705970109
1987-10-10,3022.275004440882
1987-10-11,2139.120851490627
1987-10-12,2207.9466770380886
1987-10-13,1930.951896996412
1987-10-14,2031.9400976483528
1987-10-15,3156.247066569913
1987-10-16,2829.2370458485493
1987-10-17,1569.180646330117
1987-10-18,1532.5267160854637
1987-10-19,1785.0344656238046
1987-10-20,1907.7665890994351
1987-10-21,1921.0565494902964
1987-10-22,1089.2517861772012
1987-10-23,1136.464717692998
1987-10-24,1109.9383659916468
1987-10-25,1101.1077777440717
1987-10-26,1770.3965812502513
1987-10-27,2635.538045629077
1987-10-28,2146.5442505466785
1987-10-29,1783.2393283606218
1987-10-30,1566.1305281340078
1987-10-31,1289.485089316818
1987-11-01,1167.5467546321956
1987-11-02,1085.3279372563395
